lecture_year,semester,professor_name,subject_name,division_code,lecture_place,capacity,language,is_english,note,syllabus_url,created_at,subject_code
2025,1,임대영,물리학및실험1,APHY1002-03,멀403,25,한국어,FALSE,실험수업 304호,https://sugang.khu.ac.kr/core?attribute=lectPlan&p_year=2025&p_term=10&p_teach=024579&p_code=APHY100203&p_subjt=APHY1002&lang=ko&loginYn=N&schedule_cd=hakbu&fake=1748408337649,2025-05-28 5:03,APHY1002
2025,1,임대영,물리학및실험1,APHY1002-06,멀305,25,한국어,FALSE,실험수업 305호,https://sugang.khu.ac.kr/core?attribute=lectPlan&p_year=2025&p_term=10&p_teach=024579&p_code=APHY100206&p_subjt=APHY1002&lang=ko&loginYn=N&schedule_cd=hakbu&fake=1748408338101,2025-05-28 5:03,APHY1002
2025,1,임대영,물리학및실험1,APHY1002-07,멀306,25,한국어,FALSE,실험수업 306호,https://sugang.khu.ac.kr/core?attribute=lectPlan&p_year=2025&p_term=10&p_teach=024579&p_code=APHY100207&p_subjt=APHY1002&lang=ko&loginYn=N&schedule_cd=hakbu&fake=1748408338554,2025-05-28 5:03,APHY1002
2025,1,김영민,물리학1,APHY1000-03,멀405,50,한국어,FALSE,,https://sugang.khu.ac.kr/core?attribute=lectPlan&p_year=2025&p_term=10&p_teach=032567&p_code=APHY100003&p_subjt=APHY1000&lang=ko&loginYn=N&schedule_cd=hakbu&fake=1748408339020,2025-05-28 5:03,APHY1000
2025,1,김영민,물리학1,APHY1000-04,멀405,50,한국어,FALSE,,https://sugang.khu.ac.kr/core?attribute=lectPlan&p_year=2025&p_term=10&p_teach=032567&p_code=APHY100004&p_subjt=APHY1000&lang=ko&loginYn=N&schedule_cd=hakbu&fake=1748408339508,2025-05-28 5:03,APHY1000
2025,1,이종수,물리학및실험1,APHY1002-00,멀403,25,한국어,FALSE,실험수업 302호,https://sugang.khu.ac.kr/core?attribute=lectPlan&p_year=2025&p_term=10&p_teach=034271&p_code=APHY100200&p_subjt=APHY1002&lang=ko&loginYn=N&schedule_cd=hakbu&fake=1748408339961,2025-05-28 5:03,APHY1002
2025,1,이종수,물리학및실험1,APHY1002-01,멀403,25,한국어,FALSE,실험수업 304호,https://sugang.khu.ac.kr/core?attribute=lectPlan&p_year=2025&p_term=10&p_teach=034271&p_code=APHY100201&p_subjt=APHY1002&lang=ko&loginYn=N&schedule_cd=hakbu&fake=1748408340445,2025-05-28 5:03,APHY1002
2025,1,이나영,일반물리,APHY1004-01,멀405,50,한국어,FALSE,,https://sugang.khu.ac.kr/core?attribute=lectPlan&p_year=2025&p_term=10&p_teach=040541&p_code=APHY100401&p_subjt=APHY1004&lang=ko&loginYn=N&schedule_cd=hakbu&fake=1748408340901,2025-05-28 5:03,APHY1004
2025,1,이나영,일반물리,APHY1004-02,멀405,50,한국어,FALSE,,https://sugang.khu.ac.kr/core?attribute=lectPlan&p_year=2025&p_term=10&p_teach=040541&p_code=APHY100402&p_subjt=APHY1004&lang=ko&loginYn=N&schedule_cd=hakbu&fake=1748408341356,2025-05-28 5:03,APHY1004
2025,1,최홍,물리학1,APHY1000-02,멀405,50,한국어,FALSE,,https://sugang.khu.ac.kr/core?attribute=lectPlan&p_year=2025&p_term=10&p_teach=049104&p_code=APHY100002&p_subjt=APHY1000&lang=ko&loginYn=N&schedule_cd=hakbu&fake=1748408341823,2025-05-28 5:03,APHY1000
2025,1,최홍,일반물리,APHY1004-00,멀405,50,한국어,FALSE,,https://sugang.khu.ac.kr/core?attribute=lectPlan&p_year=2025&p_term=10&p_teach=049104&p_code=APHY100400&p_subjt=APHY1004&lang=ko&loginYn=N&schedule_cd=hakbu&fake=1748408342278,2025-05-28 5:03,APHY1004
2025,1,이남영,물리학1,APHY1000-07,멀403,50,한국어,FALSE,,https://sugang.khu.ac.kr/core?attribute=lectPlan&p_year=2025&p_term=10&p_teach=049489&p_code=APHY100007&p_subjt=APHY1000&lang=ko&loginYn=N&schedule_cd=hakbu&fake=1748408342740,2025-05-28 5:03,APHY1000
2025,1,이남영,물리학1,APHY1000-08,멀403,50,한국어,FALSE,,https://sugang.khu.ac.kr/core?attribute=lectPlan&p_year=2025&p_term=10&p_teach=049489&p_code=APHY100008&p_subjt=APHY1000&lang=ko&loginYn=N&schedule_cd=hakbu&fake=1748408343176,2025-05-28 5:03,APHY1000
2025,1,이은모,물리학및실험1,APHY1002-08,멀302,25,한국어,FALSE,실험수업 302호,https://sugang.khu.ac.kr/core?attribute=lectPlan&p_year=2025&p_term=10&p_teach=051839&p_code=APHY100208&p_subjt=APHY1002&lang=ko&loginYn=N&schedule_cd=hakbu&fake=1748408343769,2025-05-28 5:03,APHY1002
2025,1,이은모,물리학및실험1,APHY1002-09,멀304,25,한국어,FALSE,실험수업 304호,https://sugang.khu.ac.kr/core?attribute=lectPlan&p_year=2025&p_term=10&p_teach=051839&p_code=APHY100209&p_subjt=APHY1002&lang=ko&loginYn=N&schedule_cd=hakbu&fake=1748408344325,2025-05-28 5:03,APHY1002
2025,1,박기주,물리학1,APHY1000-09,전227,55,영어(부분),TRUE,생체의공학과 전용강좌,https://sugang.khu.ac.kr/core?attribute=lectPlan&p_year=2025&p_term=10&p_teach=057539&p_code=APHY100009&p_subjt=APHY1000&lang=ko&loginYn=N&schedule_cd=hakbu&fake=1748408344786,2025-05-28 5:03,APHY1000
2025,1,최정우,물리학1,APHY1000-05,멀405,50,한국어,FALSE,,https://sugang.khu.ac.kr/core?attribute=lectPlan&p_year=2025&p_term=10&p_teach=060801&p_code=APHY100005&p_subjt=APHY1000&lang=ko&loginYn=N&schedule_cd=hakbu&fake=1748408345262,2025-05-28 5:03,APHY1000
2025,1,최정우,물리학1,APHY1000-06,멀405,50,한국어,FALSE,,https://sugang.khu.ac.kr/core?attribute=lectPlan&p_year=2025&p_term=10&p_teach=060801&p_code=APHY100006&p_subjt=APHY1000&lang=ko&loginYn=N&schedule_cd=hakbu&fake=1748408345703,2025-05-28 5:03,APHY1000
2025,1,김원년,물리학및실험1,APHY1002-12,멀305,25,한국어,FALSE,실험수업 305호,https://sugang.khu.ac.kr/core?attribute=lectPlan&p_year=2025&p_term=10&p_teach=062984&p_code=APHY100212&p_subjt=APHY1002&lang=ko&loginYn=N&schedule_cd=hakbu&fake=1748408346165,2025-05-28 5:03,APHY1002
2025,1,김원년,물리학및실험1,APHY1002-13,멀306,25,한국어,FALSE,실험수업 306호,https://sugang.khu.ac.kr/core?attribute=lectPlan&p_year=2025&p_term=10&p_teach=062984&p_code=APHY100213&p_subjt=APHY1002&lang=ko&loginYn=N&schedule_cd=hakbu&fake=1748408346724,2025-05-28 5:03,APHY1002
2025,1,임재용,물리학및실험1,APHY1002-10,멀302,25,한국어,FALSE,실험수업 302호,https://sugang.khu.ac.kr/core?attribute=lectPlan&p_year=2025&p_term=10&p_teach=063892&p_code=APHY100210&p_subjt=APHY1002&lang=ko&loginYn=N&schedule_cd=hakbu&fake=1748408347157,2025-05-28 5:03,APHY1002
2025,1,임재용,물리학및실험1,APHY1002-11,멀304,25,한국어,FALSE,실험수업 304호,https://sugang.khu.ac.kr/core?attribute=lectPlan&p_year=2025&p_term=10&p_teach=063892&p_code=APHY100211&p_subjt=APHY1002&lang=ko&loginYn=N&schedule_cd=hakbu&fake=1748408347586,2025-05-28 5:03,APHY1002
2025,1,조영범,일반물리,APHY1004-03,공367호,55,한국어,FALSE,원자력공학과 전용강좌,https://sugang.khu.ac.kr/core?attribute=lectPlan&p_year=2025&p_term=10&p_teach=064108&p_code=APHY100403&p_subjt=APHY1004&lang=ko&loginYn=N&schedule_cd=hakbu&fake=1748408348029,2025-05-28 5:03,APHY1004
2025,1,김민중,물리학1,APHY1000-10,공176호,73,영어(부분),TRUE,신소재공학과 전용강좌,https://sugang.khu.ac.kr/core?attribute=lectPlan&p_year=2025&p_term=10&p_teach=064121&p_code=APHY100010&p_subjt=APHY1000&lang=ko&loginYn=N&schedule_cd=hakbu&fake=1748408348508,2025-05-28 5:03,APHY1000
2025,1,황규성,물리학1,APHY1000-00,전218,40,한국어,FALSE,응용물리학과 전용강좌,https://sugang.khu.ac.kr/core?attribute=lectPlan&p_year=2025&p_term=10&p_teach=064169&p_code=APHY100000&p_subjt=APHY1000&lang=ko&loginYn=N&schedule_cd=hakbu&fake=1748408348937,2025-05-28 5:03,APHY1000
2025,1,임혜린,물리학및실험1,APHY1002-14,멀403,25,한국어,FALSE,"응용수학과 우선배정강좌, 실험수업 305호",https://sugang.khu.ac.kr/core?attribute=lectPlan&p_year=2025&p_term=10&p_teach=064243&p_code=APHY100214&p_subjt=APHY1002&lang=ko&loginYn=N&schedule_cd=hakbu&fake=1748408349441,2025-05-28 5:03,APHY1002
2025,1,임혜린,물리학및실험1,APHY1002-15,멀403,25,한국어,FALSE,"응용수학과 우선배정강좌, 실험수업 306호",https://sugang.khu.ac.kr/core?attribute=lectPlan&p_year=2025&p_term=10&p_teach=064243&p_code=APHY100215&p_subjt=APHY1002&lang=ko&loginYn=N&schedule_cd=hakbu&fake=1748408349874,2025-05-28 5:03,APHY1002
2025,1,김경호,물리학1,APHY1000-01,전102,40,한국어,FALSE,우주과학과 전용강좌,https://sugang.khu.ac.kr/core?attribute=lectPlan&p_year=2025&p_term=10&p_teach=064248&p_code=APHY100001&p_subjt=APHY1000&lang=ko&loginYn=N&schedule_cd=hakbu&fake=1748408350313,2025-05-28 5:03,APHY1000
